5,8,10,20,23,25,28,Janeiro
6,12,13,15,16,28,29,Outubro
2,7,8,15,19,20,22,Maio
1,5,7,9,17,21,22,Maio
9,11,14,18,24,27,29,Agosto
1,8,12,13,17,26,30,Dezembro
12,15,20,21,22,24,27,Novembro
6,11,16,18,19,21,23,Agosto
12,13,14,15,16,23,31,Abril
3,9,10,12,14,19,24,Julho
2,8,16,21,22,27,28,Fevereiro
2,3,6,12,24,25,28,Novembro
2,5,7,9,15,22,30,Outubro
5,7,9,16,18,20,27,Outubro
2,5,12,16,18,24,30,Março
7,8,13,16,18,21,22,Fevereiro
7,8,9,23,26,29,31,Novembro
6,9,10,12,17,27,30,Maio
11,13,18,21,24,25,26,Dezembro
1,6,8,14,17,21,26,Fevereiro
4,8,10,11,14,18,26,Março
3,18,20,23,24,26,28,Julho
2,6,15,17,22,24,25,Novembro
4,7,13,15,18,20,23,Junho
5,8,17,20,25,26,28,Dezembro
3,7,8,12,21,24,29,Agosto
3,13,20,25,26,27,30,Dezembro
4,5,19,23,25,26,31,Janeiro
4,7,10,19,22,26,28,Maio
4,5,9,13,19,20,29,Dezembro
3,4,8,15,16,20,21,Maio
4,14,20,27,28,29,30,Março
1,3,7,12,26,27,28,Setembro
1,10,12,22,23,25,28,Novembro
3,4,9,15,17,28,29,Maio
5,7,8,18,20,23,28,Julho
7,10,13,15,19,23,26,Setembro
1,8,9,16,21,23,30,Agosto
5,7,8,9,15,26,29,Dezembro
8,10,15,16,23,28,29,Abril
1,5,6,8,12,23,26,Maio
3,6,16,18,19,24,31,Julho
3,4,17,18,19,23,27,Maio
7,9,10,15,18,21,22,Janeiro
3,6,8,9,11,19,26,Fevereiro
3,7,21,22,23,26,31,Junho
7,10,15,16,18,19,24,Maio
2,9,10,13,15,21,26,Maio
2,9,10,13,16,17,22,Abril
6,10,12,25,26,27,29,Fevereiro
2,3,4,10,18,19,28,Junho
1,8,10,12,15,21,28,Setembro
4,6,8,13,14,19,23,Outubro
6,7,11,12,14,19,21,Setembro
10,15,16,21,25,26,29,Outubro
2,3,6,14,28,30,31,Janeiro
6,12,15,17,20,23,29,Junho
8,9,10,11,14,18,23,Agosto
1,2,6,8,9,18,21,Abril
4,6,7,8,24,27,31,Setembro
2,4,5,9,11,28,29,Dezembro
1,3,5,6,8,26,29,Julho
1,4,6,14,20,21,27,Janeiro
1,4,8,14,19,22,26,Outubro
4,6,10,11,12,17,24,Setembro
7,20,21,27,28,30,31,Fevereiro
5,6,8,17,18,20,27,Janeiro
2,3,6,9,27,28,29,Agosto
7,11,13,18,23,28,30,Dezembro
5,8,10,13,19,25,28,Abril
1,6,7,8,17,18,22,Outubro
3,4,5,8,10,24,25,Outubro
11,12,13,24,25,29,30,Agosto
3,5,10,12,18,26,28,Outubro
9,10,15,16,17,23,31,Dezembro
1,8,16,18,22,25,28,Outubro
4,11,18,21,24,25,27,Agosto
3,7,16,18,19,25,30,Abril
7,12,14,20,22,24,26,Setembro
2,8,10,14,16,24,28,Setembro
14,16,17,18,22,23,31,Setembro
4,11,16,17,20,23,31,Janeiro
6,8,10,17,23,29,31,Abril
5,7,13,15,16,20,22,Setembro
1,4,5,8,10,16,30,Agosto
2,5,7,12,15,29,30,Setembro
7,9,15,23,26,30,31,Junho
4,7,17,18,27,28,31,Abril
6,11,14,16,17,29,31,Junho
7,12,23,25,27,30,31,Dezembro
2,10,12,14,19,21,27,Setembro
4,5,6,9,13,25,30,Março
8,15,17,18,26,29,30,Julho
2,7,12,16,18,22,23,Janeiro
2,7,11,12,13,16,27,Junho
3,7,11,12,17,22,23,Novembro
6,12,15,18,23,27,29,Dezembro
3,10,12,13,23,28,31,Setembro
3,4,7,16,18,20,27,Março
4,6,7,9,11,24,28,Junho
4,8,9,17,20,27,30,Novembro
3,5,13,21,22,24,27,Fevereiro
2,9,12,15,18,20,24,Novembro
6,12,15,17,20,23,28,Fevereiro
2,8,10,11,16,20,28,Agosto
1,10,13,17,21,25,29,Julho
7,8,12,15,16,18,30,Outubro
9,10,17,19,25,27,28,Maio
2,4,5,12,18,22,27,Julho
2,8,10,11,12,18,31,Março
6,12,17,21,26,29,31,Outubro
3,4,9,12,14,28,29,Outubro
4,7,8,14,21,27,31,Junho
9,11,13,14,19,20,22,Junho
1,2,7,12,16,20,25,Outubro
8,11,13,16,26,28,29,Novembro
1,8,16,20,21,26,31,Novembro
1,4,7,9,20,21,26,Abril
2,3,7,12,17,21,22,Setembro
7,13,16,19,20,27,31,Setembro
6,10,13,18,19,20,30,Agosto
3,10,13,18,19,23,24,Agosto
1,4,13,21,22,24,27,Setembro
2,5,6,14,20,24,25,Janeiro
1,11,18,19,26,30,31,Fevereiro
2,8,9,17,19,24,28,Dezembro
6,7,13,15,18,19,29,Janeiro
11,12,21,24,25,28,29,Abril
8,11,12,14,20,21,28,Dezembro
3,5,8,9,19,21,30,Fevereiro
